[2014-07-29 20:12:28] {'PlayerId':640002379,'time':'1406635948','sceneId':'0'}
[2014-07-29 20:12:31] {'PlayerId':640002379,'time':'1406635951','sceneId':'0'}
[2014-07-29 20:12:33] {'PlayerId':640002384,'time':'1406635953','sceneId':'0'}
[2014-07-29 20:12:35] {'PlayerId':640002379,'time':'1406635955','sceneId':'0'}
[2014-07-29 20:12:38] {'PlayerId':640002379,'time':'1406635958','sceneId':'0'}
[2014-07-29 20:12:41] {'PlayerId':640002379,'time':'1406635961','sceneId':'0'}
[2014-07-29 20:12:44] {'PlayerId':640002379,'time':'1406635964','sceneId':'0'}
[2014-07-29 20:12:47] {'PlayerId':640002379,'time':'1406635967','sceneId':'0'}
[2014-07-29 20:12:50] {'PlayerId':640002379,'time':'1406635970','sceneId':'0'}
[2014-07-29 20:12:53] {'PlayerId':640002384,'time':'1406635973','sceneId':'0'}
[2014-07-29 20:12:53] {'PlayerId':640002379,'time':'1406635973','sceneId':'0'}
[2014-07-29 20:12:56] {'PlayerId':640002379,'time':'1406635976','sceneId':'0'}
[2014-07-29 20:13:00] {'PlayerId':640002379,'time':'1406635980','sceneId':'0'}
[2014-07-29 20:13:03] {'PlayerId':640002379,'time':'1406635983','sceneId':'0'}
[2014-07-29 20:13:04] {'PlayerId':640002384,'time':'1406635984','sceneId':'0'}
[2014-07-29 20:13:06] {'PlayerId':640002379,'time':'1406635986','sceneId':'0'}
[2014-07-29 20:13:09] {'PlayerId':640002379,'time':'1406635989','sceneId':'0'}
[2014-07-29 20:13:12] {'PlayerId':640002379,'time':'1406635992','sceneId':'0'}
[2014-07-29 20:13:16] {'PlayerId':640002379,'time':'1406635996','sceneId':'0'}
[2014-07-29 20:13:19] {'PlayerId':640002379,'time':'1406635999','sceneId':'0'}
[2014-07-29 20:13:22] {'PlayerId':640002379,'time':'1406636002','sceneId':'0'}
[2014-07-29 20:13:25] {'PlayerId':640002379,'time':'1406636005','sceneId':'0'}
[2014-07-29 20:13:26] {'PlayerId':640002384,'time':'1406636006','sceneId':'0'}
[2014-07-29 20:13:28] {'PlayerId':640002379,'time':'1406636008','sceneId':'0'}
[2014-07-29 20:13:32] {'PlayerId':640002379,'time':'1406636012','sceneId':'0'}
[2014-07-29 20:13:35] {'PlayerId':640002379,'time':'1406636015','sceneId':'0'}
[2014-07-29 20:13:38] {'PlayerId':640002379,'time':'1406636018','sceneId':'0'}
[2014-07-29 20:13:41] {'PlayerId':640002384,'time':'1406636021','sceneId':'0'}
[2014-07-29 20:13:42] {'PlayerId':640002379,'time':'1406636022','sceneId':'0'}
[2014-07-29 20:13:46] {'PlayerId':640002379,'time':'1406636026','sceneId':'0'}
[2014-07-29 20:13:49] {'PlayerId':640002379,'time':'1406636029','sceneId':'0'}
[2014-07-29 20:13:52] {'PlayerId':640002379,'time':'1406636032','sceneId':'0'}
[2014-07-29 20:13:58] {'PlayerId':640002973,'time':'1406636038','sceneId':'0'}
[2014-07-29 20:14:05] {'PlayerId':640002384,'time':'1406636045','sceneId':'0'}
[2014-07-29 20:14:32] {'PlayerId':640002384,'time':'1406636072','sceneId':'0'}
[2014-07-29 20:15:03] {'PlayerId':640002384,'time':'1406636103','sceneId':'0'}
[2014-07-29 20:15:10] {'PlayerId':640002384,'time':'1406636110','sceneId':'0'}
[2014-07-29 20:15:31] {'PlayerId':640002384,'time':'1406636131','sceneId':'0'}
[2014-07-29 20:16:02] {'PlayerId':640002384,'time':'1406636162','sceneId':'0'}
[2014-07-29 20:16:25] {'PlayerId':640002384,'time':'1406636185','sceneId':'0'}
[2014-07-29 20:16:39] {'PlayerId':640002384,'time':'1406636199','sceneId':'0'}
[2014-07-29 20:16:55] {'PlayerId':640002384,'time':'1406636215','sceneId':'0'}
[2014-07-29 20:17:02] {'PlayerId':640002384,'time':'1406636222','sceneId':'0'}
[2014-07-29 20:17:17] {'PlayerId':640002384,'time':'1406636237','sceneId':'0'}
[2014-07-29 20:17:20] {'PlayerId':640002379,'time':'1406636240','sceneId':'0'}
[2014-07-29 20:17:25] {'PlayerId':640002379,'time':'1406636245','sceneId':'0'}
[2014-07-29 20:17:29] {'PlayerId':640002379,'time':'1406636249','sceneId':'0'}
[2014-07-29 20:17:31] {'PlayerId':640002384,'time':'1406636251','sceneId':'0'}
[2014-07-29 20:17:33] {'PlayerId':640002379,'time':'1406636253','sceneId':'0'}
[2014-07-29 20:17:36] {'PlayerId':640002379,'time':'1406636256','sceneId':'0'}
[2014-07-29 20:17:40] {'PlayerId':640002379,'time':'1406636260','sceneId':'0'}
[2014-07-29 20:17:43] {'PlayerId':640002379,'time':'1406636263','sceneId':'0'}
[2014-07-29 20:17:45] {'PlayerId':640002384,'time':'1406636265','sceneId':'0'}
[2014-07-29 20:17:48] {'PlayerId':640002379,'time':'1406636268','sceneId':'0'}
[2014-07-29 20:17:51] {'PlayerId':640002379,'time':'1406636271','sceneId':'0'}
[2014-07-29 20:17:54] {'PlayerId':640002379,'time':'1406636274','sceneId':'0'}
[2014-07-29 20:17:57] {'PlayerId':640002379,'time':'1406636277','sceneId':'0'}
[2014-07-29 20:18:01] {'PlayerId':640002379,'time':'1406636281','sceneId':'0'}
[2014-07-29 20:18:01] {'PlayerId':640002384,'time':'1406636281','sceneId':'0'}
[2014-07-29 20:18:04] {'PlayerId':640002379,'time':'1406636284','sceneId':'0'}
[2014-07-29 20:18:07] {'PlayerId':640002379,'time':'1406636287','sceneId':'0'}
[2014-07-29 20:18:12] {'PlayerId':640002379,'time':'1406636292','sceneId':'0'}
[2014-07-29 20:18:16] {'PlayerId':640002379,'time':'1406636296','sceneId':'0'}
[2014-07-29 20:18:19] {'PlayerId':640002379,'time':'1406636299','sceneId':'0'}
[2014-07-29 20:18:24] {'PlayerId':640002379,'time':'1406636304','sceneId':'0'}
[2014-07-29 20:18:27] {'PlayerId':640002379,'time':'1406636307','sceneId':'0'}
[2014-07-29 20:18:31] {'PlayerId':640002379,'time':'1406636311','sceneId':'0'}
[2014-07-29 20:18:34] {'PlayerId':640002379,'time':'1406636314','sceneId':'0'}
[2014-07-29 20:18:37] {'PlayerId':640002379,'time':'1406636317','sceneId':'0'}
[2014-07-29 20:18:41] {'PlayerId':640002379,'time':'1406636321','sceneId':'0'}
[2014-07-29 20:18:45] {'PlayerId':640002379,'time':'1406636325','sceneId':'0'}
[2014-07-29 20:18:50] {'PlayerId':640002379,'time':'1406636330','sceneId':'0'}
[2014-07-29 20:18:54] {'PlayerId':640002379,'time':'1406636334','sceneId':'0'}
[2014-07-29 20:18:58] {'PlayerId':640002379,'time':'1406636338','sceneId':'0'}
[2014-07-29 20:19:02] {'PlayerId':640002379,'time':'1406636342','sceneId':'0'}
[2014-07-29 20:19:06] {'PlayerId':640002379,'time':'1406636346','sceneId':'0'}
[2014-07-29 20:19:10] {'PlayerId':640002379,'time':'1406636350','sceneId':'0'}
[2014-07-29 20:19:15] {'PlayerId':640002379,'time':'1406636355','sceneId':'0'}
[2014-07-29 20:19:18] {'PlayerId':640002379,'time':'1406636358','sceneId':'0'}
[2014-07-29 20:19:21] {'PlayerId':640002379,'time':'1406636361','sceneId':'0'}
[2014-07-29 20:19:25] {'PlayerId':640002379,'time':'1406636365','sceneId':'0'}
[2014-07-29 20:19:29] {'PlayerId':640002379,'time':'1406636369','sceneId':'0'}
[2014-07-29 20:19:32] {'PlayerId':640002379,'time':'1406636372','sceneId':'0'}
[2014-07-29 20:19:35] {'PlayerId':640002379,'time':'1406636375','sceneId':'0'}
[2014-07-29 20:19:40] {'PlayerId':640002379,'time':'1406636380','sceneId':'0'}
[2014-07-29 20:19:44] {'PlayerId':640002379,'time':'1406636384','sceneId':'0'}
[2014-07-29 20:19:48] {'PlayerId':640002379,'time':'1406636388','sceneId':'0'}
[2014-07-29 20:19:53] {'PlayerId':640002379,'time':'1406636393','sceneId':'0'}
[2014-07-29 20:19:56] {'PlayerId':640002379,'time':'1406636396','sceneId':'0'}
[2014-07-29 20:20:00] {'PlayerId':640002379,'time':'1406636400','sceneId':'0'}
[2014-07-29 20:20:04] {'PlayerId':640002379,'time':'1406636404','sceneId':'0'}
[2014-07-29 20:20:07] {'PlayerId':640002379,'time':'1406636407','sceneId':'0'}
[2014-07-29 20:20:11] {'PlayerId':640002379,'time':'1406636411','sceneId':'0'}
[2014-07-29 20:20:15] {'PlayerId':640002379,'time':'1406636415','sceneId':'0'}
[2014-07-29 20:20:19] {'PlayerId':640002379,'time':'1406636419','sceneId':'0'}
[2014-07-29 20:20:22] {'PlayerId':640002379,'time':'1406636422','sceneId':'0'}
[2014-07-29 20:20:27] {'PlayerId':640002379,'time':'1406636427','sceneId':'0'}
[2014-07-29 20:20:32] {'PlayerId':640002379,'time':'1406636432','sceneId':'0'}
[2014-07-29 20:20:36] {'PlayerId':640002379,'time':'1406636436','sceneId':'0'}
[2014-07-29 20:20:39] {'PlayerId':640002379,'time':'1406636439','sceneId':'0'}
[2014-07-29 20:20:42] {'PlayerId':640002379,'time':'1406636442','sceneId':'0'}
[2014-07-29 20:20:46] {'PlayerId':640002379,'time':'1406636446','sceneId':'0'}
[2014-07-29 20:20:50] {'PlayerId':640002379,'time':'1406636450','sceneId':'0'}
[2014-07-29 20:20:53] {'PlayerId':640002379,'time':'1406636453','sceneId':'0'}
[2014-07-29 20:20:57] {'PlayerId':640002379,'time':'1406636457','sceneId':'0'}
[2014-07-29 20:21:00] {'PlayerId':640002379,'time':'1406636460','sceneId':'0'}
[2014-07-29 20:21:04] {'PlayerId':640002379,'time':'1406636464','sceneId':'0'}
[2014-07-29 20:21:08] {'PlayerId':640002379,'time':'1406636468','sceneId':'0'}
[2014-07-29 20:21:11] {'PlayerId':640002379,'time':'1406636471','sceneId':'0'}
[2014-07-29 20:21:15] {'PlayerId':640002379,'time':'1406636475','sceneId':'0'}
[2014-07-29 20:21:18] {'PlayerId':640002379,'time':'1406636478','sceneId':'0'}
[2014-07-29 20:21:20] {'PlayerId':640002379,'time':'1406636480','sceneId':'0'}
[2014-07-29 20:21:24] {'PlayerId':640002379,'time':'1406636484','sceneId':'0'}
[2014-07-29 20:21:27] {'PlayerId':640002379,'time':'1406636487','sceneId':'0'}
[2014-07-29 20:21:32] {'PlayerId':640002379,'time':'1406636492','sceneId':'0'}
[2014-07-29 20:21:35] {'PlayerId':640002379,'time':'1406636495','sceneId':'0'}
[2014-07-29 20:21:39] {'PlayerId':640002379,'time':'1406636499','sceneId':'0'}
[2014-07-29 20:21:44] {'PlayerId':640002379,'time':'1406636504','sceneId':'0'}
[2014-07-29 20:21:48] {'PlayerId':640002379,'time':'1406636508','sceneId':'0'}
[2014-07-29 20:21:51] {'PlayerId':640002379,'time':'1406636511','sceneId':'0'}
[2014-07-29 20:21:55] {'PlayerId':640002379,'time':'1406636515','sceneId':'0'}
[2014-07-29 20:21:58] {'PlayerId':640002379,'time':'1406636518','sceneId':'0'}
[2014-07-29 20:22:03] {'PlayerId':640002379,'time':'1406636523','sceneId':'0'}
[2014-07-29 20:22:08] {'PlayerId':640002379,'time':'1406636528','sceneId':'0'}
[2014-07-29 20:22:11] {'PlayerId':640002379,'time':'1406636531','sceneId':'0'}
[2014-07-29 20:22:15] {'PlayerId':640002379,'time':'1406636535','sceneId':'0'}
[2014-07-29 20:22:19] {'PlayerId':640002379,'time':'1406636539','sceneId':'0'}
[2014-07-29 20:22:23] {'PlayerId':640002379,'time':'1406636543','sceneId':'0'}
[2014-07-29 20:22:27] {'PlayerId':640002379,'time':'1406636547','sceneId':'0'}
[2014-07-29 20:22:30] {'PlayerId':640002379,'time':'1406636550','sceneId':'0'}
[2014-07-29 20:22:33] {'PlayerId':640002379,'time':'1406636553','sceneId':'0'}
[2014-07-29 20:22:38] {'PlayerId':640002379,'time':'1406636558','sceneId':'0'}
[2014-07-29 20:22:42] {'PlayerId':640002379,'time':'1406636562','sceneId':'0'}
[2014-07-29 20:22:46] {'PlayerId':640002379,'time':'1406636566','sceneId':'0'}
[2014-07-29 20:22:49] {'PlayerId':640002379,'time':'1406636569','sceneId':'0'}
[2014-07-29 20:22:53] {'PlayerId':640002379,'time':'1406636573','sceneId':'0'}
[2014-07-29 20:30:07] {'PlayerId':640002400,'time':'1406637007','sceneId':'0'}
[2014-07-29 20:30:08] {'PlayerId':640002379,'time':'1406637008','sceneId':'0'}
[2014-07-29 20:50:53] {'PlayerId':640002973,'time':'1406638253','sceneId':'0'}
[2014-07-29 20:57:58] {'PlayerId':640002400,'time':'1406638678','sceneId':'0'}
[2014-07-29 21:14:09] {'PlayerId':640003027,'time':'1406639649','sceneId':'0'}
[2014-07-29 21:17:50] {'PlayerId':640003027,'time':'1406639870','sceneId':'0'}
[2014-07-29 21:21:09] {'PlayerId':640003027,'time':'1406640069','sceneId':'0'}
[2014-07-29 21:24:16] {'PlayerId':640003027,'time':'1406640256','sceneId':'0'}
[2014-07-29 21:30:20] {'PlayerId':640003027,'time':'1406640620','sceneId':'0'}
[2014-07-29 21:34:11] {'PlayerId':640002973,'time':'1406640851','sceneId':'0'}
[2014-07-29 21:34:39] {'PlayerId':640002973,'time':'1406640879','sceneId':'0'}
[2014-07-29 21:35:08] {'PlayerId':640002973,'time':'1406640908','sceneId':'0'}
[2014-07-29 21:35:36] {'PlayerId':640003027,'time':'1406640936','sceneId':'0'}
[2014-07-29 21:35:52] {'PlayerId':640003027,'time':'1406640952','sceneId':'0'}
[2014-07-29 21:35:55] {'PlayerId':640002973,'time':'1406640955','sceneId':'0'}
[2014-07-29 21:36:13] {'PlayerId':640003027,'time':'1406640973','sceneId':'0'}
[2014-07-29 21:36:32] {'PlayerId':640003027,'time':'1406640992','sceneId':'0'}
[2014-07-29 21:36:33] {'PlayerId':640002973,'time':'1406640993','sceneId':'0'}
[2014-07-29 21:36:56] {'PlayerId':640003027,'time':'1406641016','sceneId':'0'}
[2014-07-29 21:37:13] {'PlayerId':640003027,'time':'1406641033','sceneId':'0'}
[2014-07-29 21:37:30] {'PlayerId':640002973,'time':'1406641050','sceneId':'0'}
[2014-07-29 21:38:20] {'PlayerId':640002973,'time':'1406641100','sceneId':'0'}
[2014-07-29 21:39:32] {'PlayerId':640002973,'time':'1406641172','sceneId':'0'}
[2014-07-29 21:39:46] {'PlayerId':640002973,'time':'1406641186','sceneId':'0'}
[2014-07-29 21:40:39] {'PlayerId':640002973,'time':'1406641239','sceneId':'0'}
